Tag,EPIC,MCP,TIDE,XCELL,IntegratedScore
TCGA-FG-A6J3-01,-0.559653624,-0.502901707,0.207646932,1.238321137,0.095853184
TCGA-FG-A70Y-01,-0.568704818,-0.544423183,-0.445951413,0.523641478,-0.258859484
TCGA-FG-A70Z-01,-0.512566418,-0.440787152,-0.228085298,-0.000834391,-0.295568315
TCGA-FG-A710-01,-0.544871443,-0.5362972,-0.228085298,0.083796668,-0.306364319
TCGA-FG-A711-01,-0.562308392,-0.568492157,-0.445951413,0.019813122,-0.38923471
TCGA-FG-A713-01,-0.556918084,-0.55400918,-0.663817528,-0.675613521,-0.612589579
TCGA-FG-A87N-01,-0.567453175,-0.503111967,0.207646932,-0.173816784,-0.259183749
TCGA-FG-A87Q-01,-0.551921266,-0.53480303,-0.228085298,-0.016957196,-0.332941697
TCGA-FI-A2CX-01,-0.52508852,-0.544440637,-0.881683643,-0.675613521,-0.65670658
TCGA-FI-A2CY-01,-0.485099654,-0.484227639,-0.663817528,-0.675613521,-0.577189586
TCGA-FI-A2D0-01,-0.17226474,-0.268143473,-0.445951413,0.358029313,-0.132082578
TCGA-FI-A2D2-01,-0.332085542,-0.421525371,-0.663817528,0.133325252,-0.321025797
TCGA-FI-A2D4-01,-0.306106959,-0.355063871,-0.663817528,-0.19763788,-0.38065656
TCGA-FI-A2D5-01,-0.194437265,-0.060311073,-0.010219183,0.096411537,-0.042138996
TCGA-FI-A2D6-01,-0.32156037,-0.322562007,-0.228085298,-0.675613521,-0.386955299
TCGA-FI-A2EU-01,-0.526546525,-0.479504761,-0.663817528,-0.675613521,-0.586370584
TCGA-FI-A2EW-01,-0.401165177,-0.379664393,-0.881683643,-0.437941517,-0.525113682
TCGA-FI-A2EX-01,-0.419582,-0.454040125,-0.663817528,-0.675613521,-0.553263294
TCGA-FI-A2EY-01,-0.508827184,-0.439837549,-1.099549758,-0.295888233,-0.586025681
TCGA-FI-A2F4-01,-0.447032656,-0.477787403,-0.663817528,-0.675613521,-0.566062777
TCGA-FI-A2F8-01,-0.377405499,-0.351683989,-0.663817528,0.302414675,-0.272623085
TCGA-FI-A2F9-01,-0.249710219,0.645950008,0.207646932,0.776124796,0.345002879
TCGA-FI-A3PV-01,-0.488824025,-0.506076313,-0.881683643,-0.573942535,-0.612631629
TCGA-FI-A3PX-01,-0.512464962,-0.519291669,-0.663817528,-0.675613521,-0.59279692
TCGA-FJ-A3Z7-01,-0.220022539,-0.360426078,0.207646932,0.777157918,0.101089058
TCGA-FJ-A3Z9-01,-0.535880832,-0.56552574,-0.663817528,-0.675613521,-0.610209405
TCGA-FJ-A3ZE-01,-0.531475612,-0.551751631,-0.445951413,-0.675613521,-0.551198044
TCGA-FJ-A3ZF-01,-0.473000556,-0.543149058,-0.881683643,-0.675613521,-0.643361695
TCGA-FJ-A871-01,0.224732538,0.642388608,0.861245277,1.242320927,0.742671837
TCGA-FK-A3S3-01,-0.507975092,-0.468532862,0.643379162,-0.675613521,-0.252185578
TCGA-FK-A3SB-01,-0.506814048,-0.465666637,0.861245277,-0.675613521,-0.196712232
TCGA-FK-A3SD-01,-0.559518933,-0.53305228,-0.010219183,-0.626674375,-0.432366193
TCGA-FK-A3SE-01,-0.462384656,-0.459376041,0.861245277,-0.675613521,-0.184032235
TCGA-FK-A3SG-01,-0.535494313,-0.522377269,0.643379162,-0.675613521,-0.272526485
TCGA-FK-A3SH-01,-0.486213717,-0.503758435,0.643379162,-0.467335802,-0.203482198
TCGA-FK-A4UB-01,-0.513092603,-0.488804719,0.861245277,-0.455202505,-0.148963637
TCGA-FM-8000-01,-0.466687745,-0.28666031,-1.099549758,1.729761222,-0.030784148
TCGA-FN-7833-01,-0.555215499,-0.53704126,-0.228085298,0.00280235,-0.329384927
TCGA-FP-7735-01,-0.21872093,-0.204819911,-0.445951413,-0.675613521,-0.386276444
TCGA-FP-7829-01,1.031250906,0.565441337,0.425513047,-0.215351662,0.451713407
TCGA-FP-7916-01,0.023568241,0.035818194,-0.228085298,1.153858559,0.246289924
TCGA-FP-7998-01,0.112116011,0.275589698,-0.228085298,2.355566009,0.628796605
TCGA-FP-8099-01,0.631037721,0.223871752,0.425513047,0.516882422,0.449326235
TCGA-FP-8209-01,0.463908014,2.163341057,1.950575852,7.478960075,3.01419625
TCGA-FP-8210-01,1.246483089,1.510704672,2.168441967,5.496481674,2.605527851
TCGA-FP-8211-01,-0.366647923,-0.423974047,-0.445951413,-0.361345906,-0.399479822
TCGA-FP-8631-01,0.354354194,0.147012717,-0.010219183,-0.673274,-0.045531568
TCGA-FP-A4BF-01,1.654918784,0.693516786,0.643379162,0.789736014,0.945387686
TCGA-FP-A8CX-01,-0.340428894,-0.365866463,-1.099549758,-0.675613521,-0.620364659
TCGA-FP-A9TM-01,-0.460059013,-0.479191195,-1.099549758,-0.675613521,-0.678603372
TCGA-FR-A2OS-01,-0.233303463,-0.212363569,0.425513047,-0.675613521,-0.173941877
TCGA-FR-A3R1-01,-0.474745268,-0.497180934,-0.010219183,-0.675613521,-0.414439727
TCGA-FR-A3YN-06,-0.529165529,-0.544044747,-0.228085298,-0.675613521,-0.494227274
TCGA-FR-A3YO-06,-0.243218595,-0.241622859,-0.010219183,-0.675613521,-0.29266854
TCGA-FR-A44A-06,-0.313828567,-0.368643651,-0.445951413,-0.675613521,-0.451009288
TCGA-FR-A69P-06,0.218641222,0.013812403,0.425513047,0.03815539,0.174030515
TCGA-FR-A726-01,-0.062844352,-0.146088755,-0.445951413,-0.675613521,-0.33262451
TCGA-FR-A728-01,-0.118745164,-0.217310763,-0.663817528,-0.675613521,-0.418871744
TCGA-FR-A729-06,-0.442407434,-0.420744603,-0.228085298,-0.353560285,-0.361199405
TCGA-FR-A7U8-06,-0.503651806,-0.495970278,-0.663817528,-0.675613521,-0.584763284
TCGA-FR-A7U9-06,0.732122403,0.732737052,1.296977507,-0.675613521,0.52155586
TCGA-FR-A7UA-06,-0.169819171,-0.299171589,-0.663817528,-0.675613521,-0.452105452
TCGA-FR-A8YC-06,-0.524094549,-0.528560561,-0.663817528,-0.628976788,-0.586362357
TCGA-FR-A8YD-06,-0.521350861,-0.523916315,-0.663817528,-0.675613521,-0.596174556
TCGA-FR-A8YE-06,-0.364627263,-0.304068863,-0.010219183,0.401868375,-0.069261734
TCGA-FS-A1YW-06,-0.49246695,-0.508232282,-0.445951413,-0.675613521,-0.530566042
TCGA-FS-A1YX-06,0.088193282,-0.045082721,-0.010219183,-0.675613521,-0.160680536
TCGA-FS-A1YY-06,0.585203943,0.316521293,0.207646932,-0.21179056,0.224395402
TCGA-FS-A1Z0-06,-0.470592918,-0.456122807,-0.228085298,-0.675613521,-0.457603636
TCGA-FS-A1Z3-06,-0.144192475,-0.260729525,-0.445951413,-0.675613521,-0.381621734
TCGA-FS-A1Z4-06,-0.129696686,-0.184957478,-0.228085298,-0.531254798,-0.268498565
TCGA-FS-A1Z7-06,1.037411109,0.806043115,0.643379162,0.19106481,0.669474549
TCGA-FS-A1ZA-06,-0.428490167,-0.40057017,0.425513047,-0.675613521,-0.269790203
TCGA-FS-A1ZB-06,0.75950673,0.462244947,-0.010219183,-0.341009853,0.21763066
TCGA-FS-A1ZC-06,-0.353379461,-0.122840179,1.079111392,-0.675613521,-0.018180443
TCGA-FS-A1ZD-06,0.045920029,0.237049348,3.475638657,-0.07818926,0.920104694
TCGA-FS-A1ZE-06,-0.312244857,-0.360096162,-0.445951413,-0.675613521,-0.448476488
TCGA-FS-A1ZF-06,0.296975675,0.03247431,-0.445951413,-0.675613521,-0.198028737
TCGA-FS-A1ZG-06,-0.544534568,-0.544353674,-0.228085298,-0.675613521,-0.498146765
TCGA-FS-A1ZH-06,0.200697722,0.553487704,1.079111392,-0.032746052,0.450137691
TCGA-FS-A1ZJ-06,-0.478735189,-0.377015719,-0.445951413,-0.675613521,-0.494328961
TCGA-FS-A1ZK-06,-0.39398608,-0.414961943,-0.010219183,-0.675613521,-0.373695182
TCGA-FS-A1ZM-06,0.259646146,0.052569218,0.425513047,-0.610068463,0.031914987
TCGA-FS-A1ZN-01,-0.497748758,-0.482845799,0.425513047,-0.675613521,-0.307673758
TCGA-FS-A1ZP-06,-0.414934826,-0.445707152,-0.228085298,-0.675613521,-0.441085199
TCGA-FS-A1ZQ-06,-0.470347896,-0.446132917,0.207646932,-0.675613521,-0.346111851
TCGA-FS-A1ZR-06,-0.196249259,-0.22259977,-0.228085298,-0.675613521,-0.330636962
TCGA-FS-A1ZS-06,0.218241011,2.064454647,2.604174197,-0.675613521,1.052814083
TCGA-FS-A1ZT-06,-0.432966127,-0.465860825,-0.445951413,-0.675613521,-0.505097972
TCGA-FS-A1ZU-06,-0.506320222,-0.523792015,-0.228085298,-0.675613521,-0.483452764
TCGA-FS-A1ZW-06,-0.509704739,-0.545559273,-1.099549758,-0.675613521,-0.707606823
TCGA-FS-A1ZY-06,-0.439601311,-0.451031358,-0.663817528,-0.675613521,-0.55751593
TCGA-FS-A1ZZ-06,-0.533197052,-0.544149621,0.643379162,-0.675613521,-0.277395258
TCGA-FS-A4F0-06,-0.544418475,-0.528900023,0.861245277,-0.675613521,-0.221921686
TCGA-FS-A4F2-06,-0.469015106,-0.373317555,-0.445951413,-0.675613521,-0.490974399
TCGA-FS-A4F4-06,0.421524475,0.254241912,-0.445951413,-0.675613521,-0.111449637
TCGA-FS-A4F5-06,-0.315465341,-0.345929907,-0.228085298,-0.675613521,-0.391273517
TCGA-FS-A4F8-06,-0.266850836,-0.194587076,-0.663817528,1.412439203,0.071795941
TCGA-FS-A4F9-06,-0.542848607,-0.529437876,-0.881683643,-0.675613521,-0.657395912
TCGA-FS-A4FB-06,-0.286405655,-0.344777669,-0.228085298,-0.675613521,-0.383720536
TCGA-FS-A4FC-06,-0.168414598,-0.160626625,1.950575852,-0.675613521,0.236480277
TCGA-FS-A4FD-06,-0.132227611,-0.134347011,-0.663817528,-0.675613521,-0.401501418
TCGA-FT-A3EE-01,-0.361105803,-0.407188864,-0.010219183,-0.675613521,-0.363531843
TCGA-FT-A61P-01,0.641066763,0.744055068,0.643379162,1.096970556,0.781367887
TCGA-FU-A23K-01,-0.467155403,-0.41643825,-0.881683643,1.205723024,-0.139888568
TCGA-FU-A23L-01,-0.492447752,-0.424384855,-0.445951413,-0.519145552,-0.470482393
TCGA-FU-A2QG-01,-0.516927636,-0.538006638,-0.881683643,-0.675613521,-0.65305786
TCGA-FU-A3EO-01,-0.525536529,-0.519609416,-0.881683643,0.97414854,-0.238170262
TCGA-FU-A3HY-01,-0.511099529,-0.519140542,-0.663817528,-0.675613521,-0.59241778
TCGA-FU-A3HZ-01,-0.47643672,-0.499115252,-0.445951413,-0.675613521,-0.524279227
TCGA-FU-A3NI-01,-0.338582125,-0.349710829,-0.445951413,-0.117112748,-0.312839279
TCGA-FU-A3TQ-01,-0.314535081,-0.366797826,-0.881683643,-0.675613521,-0.559657518
TCGA-FU-A3TX-01,-0.463047724,-0.448816296,-0.010219183,-0.212274073,-0.283589319
TCGA-FU-A3WB-01,-0.338479807,-0.372601507,-0.228085298,-0.360360397,-0.324881752
TCGA-FU-A3YQ-01,-0.080101594,-0.205499628,-0.881683643,-0.096691332,-0.315994049
TCGA-FU-A40J-01,-0.359465165,-0.382243309,-0.663817528,0.357879596,-0.261911602
TCGA-FU-A57G-01,0.242133092,0.306868343,1.732709737,1.83053636,1.028061883
TCGA-FU-A5XV-01,-0.470302903,-0.495353835,-0.881683643,-0.675613521,-0.630738476
TCGA-FU-A770-01,-0.431768577,-0.457632556,-0.881683643,-0.389641752,-0.540181632
TCGA-FV-A23B-01,-0.560475324,-0.566897236,-0.663817528,-0.675613521,-0.616700902
TCGA-FV-A2QQ-01,-0.52816939,-0.525444672,-0.445951413,-0.307451859,-0.451754334
TCGA-FV-A2QR-01,-0.575334675,-0.512230076,-0.663817528,-0.62492852,-0.5940777
TCGA-FV-A3I0-01,-0.339630294,-0.344849638,-0.228085298,0.044302533,-0.217065674
TCGA-FV-A3I1-01,-0.35355123,-0.454717575,-0.445951413,-0.448334384,-0.425638651
TCGA-FV-A3R2-01,-0.564587618,-0.573674304,-0.228085298,-0.675613521,-0.510490185
TCGA-FV-A3R3-01,-0.404977357,-0.346184563,-0.228085298,1.947988111,0.242185223
TCGA-FV-A495-01,-0.573408396,-0.367484163,-0.663817528,2.213406157,0.152174018
TCGA-FV-A496-01,-0.572543422,-0.574803185,-0.663817528,-0.675613521,-0.621694414
TCGA-FV-A4ZP-01,-0.543339253,-0.536756235,-0.663817528,-0.675613521,-0.604881634
TCGA-FV-A4ZQ-01,-0.566598457,-0.579020318,-0.663817528,-0.675613521,-0.621262456
TCGA-FW-A3I3-06,-0.530435411,-0.505016677,-0.445951413,-0.675613521,-0.539254256
TCGA-FW-A3R5-06,-0.133285826,-0.198116718,0.207646932,-0.675613521,-0.199842283
TCGA-FW-A3TU-06,-0.555932606,-0.563189939,-0.445951413,-0.675613521,-0.56017187
TCGA-FW-A3TV-06,-0.361199089,-0.389225483,0.207646932,-0.675613521,-0.30459779
TCGA-FW-A5DX-01,-0.498926036,-0.512121649,-0.228085298,-0.675613521,-0.478686626
TCGA-FW-A5DY-06,-0.470581492,-0.468790339,-0.881683643,-0.675613521,-0.624167249
TCGA-FX-A2QS-01,4.500540426,3.129891955,3.693504772,2.807007019,3.532736043
TCGA-FX-A3NJ-01,-0.250247538,4.368990862,1.514843622,3.202629155,2.209054025
TCGA-FX-A3NK-01,6.526044214,5.248966409,4.347103117,6.173864744,5.573994621
TCGA-FX-A3RE-01,2.902606946,4.108940846,2.386308082,4.23702398,3.408719963
TCGA-FX-A3TO-01,1.296327863,1.223237704,2.168441967,-0.221773003,1.116558633
TCGA-FX-A48G-01,-0.158900269,4.312172621,0.643379162,2.121344296,1.729498952
TCGA-FX-A76Y-01,0.161718747,4.335969912,1.079111392,3.522235479,2.274758882
TCGA-FX-A8OO-01,-0.118691904,-0.227373895,0.207646932,-0.051902056,-0.047580231
TCGA-FY-A2QD-01,-0.562288098,-0.556367083,0.207646932,-0.675613521,-0.396655443
TCGA-FY-A3BL-01,-0.550290163,-0.559752478,0.643379162,-0.675613521,-0.28556925
TCGA-FY-A3I4-01,-0.0804923,-0.118072215,1.514843622,0.354401152,0.417670065
TCGA-FY-A3I5-01,-0.504481646,-0.485244387,0.425513047,-0.44818316,-0.253099036
TCGA-FY-A3NM-01,-0.556215096,-0.560201742,-0.445951413,-0.675613521,-0.559495443
TCGA-FY-A3NN-01,-0.564287174,-0.569202972,0.207646932,-0.675613521,-0.400364184
TCGA-FY-A3NP-01,-0.555298311,-0.54909171,-0.010219183,-0.675613521,-0.447555681
TCGA-FY-A3ON-01,-0.45369079,-0.493612114,0.861245277,-0.675613521,-0.190417787
TCGA-FY-A3R6-01,-0.430929502,-0.427801244,0.207646932,-0.372595421,-0.255919809
TCGA-FY-A3R7-01,-0.516853699,-0.440365195,0.643379162,-0.250340048,-0.141044945
TCGA-FY-A3R8-01,-0.376142422,-0.42652205,0.643379162,-0.675613521,-0.208724708
TCGA-FY-A3R9-01,-0.557164833,-0.541239374,-0.010219183,-0.675613521,-0.446059228
TCGA-FY-A3RA-01,-0.5585882,-0.560551471,0.643379162,-0.675613521,-0.287843508
TCGA-FY-A3TY-01,0.468235726,0.270924059,1.950575852,1.168506861,0.964560624
TCGA-FY-A3W9-01,-0.526916517,-0.521910638,-0.010219183,-0.675613521,-0.433664965
TCGA-FY-A3WA-01,-0.550573396,-0.536473184,-0.228085298,-0.675613521,-0.49768635
TCGA-FY-A3YR-01,-0.160909706,-0.334127794,0.643379162,-0.675613521,-0.131817965
TCGA-FY-A40K-01,-0.443240852,-0.454700061,0.643379162,-0.675613521,-0.232543818
TCGA-FY-A40L-01,-0.319888372,-0.400688665,0.643379162,-0.675613521,-0.188202849
TCGA-FY-A40M-01,-0.542317673,-0.533271549,0.425513047,-0.675613521,-0.331422424
TCGA-FY-A40N-01,-0.541354057,-0.546350305,0.207646932,-0.675613521,-0.388917738
TCGA-FY-A4B0-01,-0.47359334,-0.441001751,0.425513047,-0.675613521,-0.291173891
TCGA-FY-A4B3-01,-0.160932003,-0.275251473,1.732709737,-0.675613521,0.155228185
TCGA-FY-A4B4-01,-0.462905732,-0.503071125,1.079111392,-0.675613521,-0.140619747
TCGA-FY-A76V-01,-0.427804869,-0.429533795,1.296977507,-0.675613521,-0.05899367
TCGA-G2-A2EC-01,0.937142905,0.539510045,1.514843622,1.64946711,1.160240921
TCGA-G2-A2EF-01,-0.497300291,-0.464828065,0.207646932,-0.675613521,-0.357523736
TCGA-G2-A2EJ-01,-0.49766578,-0.496105329,-0.881683643,-0.675613521,-0.637767068
TCGA-G2-A2EK-01,-0.439196651,-0.374082514,-0.445951413,-0.41122744,-0.417614504
TCGA-G2-A2EL-01,-0.49239008,-0.51404938,-0.663817528,-0.675613521,-0.586467627
TCGA-G2-A2EO-01,0.336067704,0.311092186,0.207646932,0.425505393,0.320078054
TCGA-G2-A2ES-01,-0.023496106,-0.067917033,-0.445951413,-0.675613521,-0.303244518
TCGA-G2-A3IB-01,-0.461258919,-0.480497358,-0.663817528,-0.675613521,-0.570296832
TCGA-G2-A3IE-01,-0.346892781,-0.505087111,-0.445951413,-0.675613521,-0.493386207
TCGA-G2-A3VY-01,-0.500606332,-0.557843268,-0.445951413,-0.675613521,-0.545003634
TCGA-G2-AA3B-01,-0.544418572,-0.559063327,-0.881683643,-0.675613521,-0.665194766
TCGA-G2-AA3C-01,-0.470198784,1.352808886,0.207646932,-0.675613521,0.103660878
TCGA-G2-AA3D-01,-0.450533552,-0.521017479,-0.663817528,-0.675613521,-0.57774552
TCGA-G2-AA3F-01,-0.230564179,-0.401181263,-0.445951413,-0.574697887,-0.413098686
TCGA-G3-A25S-01,-0.575539417,-0.58246645,-0.663817528,-0.675613521,-0.624359229
TCGA-G3-A25T-01,-0.401447007,-0.378682021,-0.445951413,-0.000534621,-0.306653766
TCGA-G3-A25U-01,-0.575433707,-0.568121167,-0.663817528,-0.675613521,-0.620746481
TCGA-G3-A25V-01,-0.438505742,-0.471049852,-0.445951413,0.112981345,-0.310631415
TCGA-G3-A25X-01,-0.499478975,-0.401919733,-0.445951413,-0.276277275,-0.405906849
TCGA-G3-A25Y-01,-0.393743398,-0.382023874,-0.228085298,0.73637019,-0.066870595
TCGA-G3-A25Z-01,-0.567886322,-0.54574863,-0.445951413,-0.675613521,-0.558799972
TCGA-G3-A3CG-01,-0.481580235,-0.534536253,-0.663817528,-0.469953539,-0.537471889
TCGA-G3-A3CH-01,-0.50537164,-0.518073667,-0.663817528,-0.461338809,-0.537150411
TCGA-G3-A3CI-01,-0.568980226,-0.548685988,-0.881683643,-0.591193158,-0.647635754
TCGA-G3-A3CJ-01,-0.573530168,-0.565224542,-0.445951413,-0.608637555,-0.54833592
TCGA-G3-A3CK-01,-0.567514222,-0.566010586,-0.228085298,-0.675613521,-0.509305907
TCGA-G3-A5SI-01,-0.566711279,-0.563888907,-0.663817528,-0.675613521,-0.617507809
TCGA-G3-A5SJ-01,-0.522598145,-0.517579639,-0.663817528,-0.675613521,-0.594902208
TCGA-G3-A5SK-01,-0.575413451,-0.549882559,-0.663817528,-0.675613521,-0.616181765
TCGA-G3-A5SL-01,-0.575061585,-0.541283242,-0.663817528,-0.615430329,-0.598898171
TCGA-G3-A5SM-01,-0.268117604,-0.472893915,-0.445951413,0.297176592,-0.222446585
TCGA-G3-A6UC-01,-0.566704287,-0.576140424,-0.228085298,-0.675613521,-0.511635882
TCGA-G3-A7M5-01,-0.575316669,-0.570303256,-0.881683643,-0.675613521,-0.675729272
TCGA-G3-A7M6-01,-0.465913056,-0.441539247,-0.228085298,0.36806926,-0.191867085
TCGA-G3-A7M7-01,-0.55519837,-0.553509368,-0.663817528,-0.675613521,-0.612034697
TCGA-G3-A7M8-01,-0.573612545,-0.540278943,-0.881683643,-0.675613521,-0.667797163
TCGA-G3-A7M9-01,-0.506225856,-0.483565824,-0.228085298,-0.675613521,-0.473372625
TCGA-G3-AAUZ-01,-0.574181509,-0.498032959,-0.881683643,0.073668833,-0.47005732
TCGA-G3-AAV0-01,-0.572209908,-0.555569058,-0.881683643,-0.385729027,-0.598797909
TCGA-G3-AAV1-01,-0.524940189,-0.547580288,-0.663817528,-0.675613521,-0.602987882
TCGA-G3-AAV2-01,-0.575306166,-0.572073794,-0.445951413,-0.675613521,-0.567236223
TCGA-G3-AAV3-01,-0.453037295,-0.505939993,-0.445951413,-0.675613521,-0.520135556
TCGA-G3-AAV4-01,-0.575561347,-0.569790471,-0.445951413,-0.675613521,-0.566729188
TCGA-G3-AAV5-01,-0.575353431,-0.576426636,-0.663817528,-0.675613521,-0.622802779
TCGA-G3-AAV6-01,-0.53976184,-0.536714041,-0.881683643,-0.675613521,-0.658443261
TCGA-G3-AAV7-01,-0.428869138,-0.468514457,-0.228085298,-0.675613521,-0.450270604
TCGA-G4-6293-01,-0.389051936,-0.416778125,-1.099549758,-0.675613521,-0.645248335
TCGA-G4-6294-01,-0.478147356,-0.502181178,-0.881683643,-0.675613521,-0.634406425
TCGA-G4-6295-01,-0.443393917,-0.447738891,-0.881683643,-0.675613521,-0.612107493
TCGA-G4-6297-01,1.218433767,0.843002526,1.079111392,-0.675613521,0.616233541
TCGA-G4-6298-01,-0.041994976,-0.129792447,-0.228085298,-0.675613521,-0.268871561
TCGA-G4-6299-01,0.234927549,0.060136507,0.207646932,-0.675613521,-0.043225633
TCGA-G4-6302-01,1.759426164,2.807364831,2.386308082,3.397955239,2.587763579
TCGA-G4-6303-01,-0.168628643,-0.158069427,-0.445951413,-0.675613521,-0.362065751
TCGA-G4-6304-01,-0.51428806,-0.516509042,-1.099549758,-0.675613521,-0.701490095
TCGA-G4-6306-01,-0.547211491,-0.559601207,-1.099549758,-0.675613521,-0.720493994
TCGA-G4-6307-01,-0.494336759,-0.499850151,-1.099549758,-0.675613521,-0.692337547
TCGA-G4-6309-01,-0.412526063,-0.438535961,-0.881683643,-0.675613521,-0.602089797
TCGA-G4-6310-01,-0.387903122,0.931546827,0.207646932,0.921672204,0.41824071
TCGA-G4-6311-01,0.786540541,0.469141125,0.425513047,-0.675613521,0.251395298
TCGA-G4-6314-01,0.897163372,1.017707287,1.079111392,0.442801021,0.859195768
TCGA-G4-6315-01,-0.511453,-0.522087845,-0.881683643,-0.675613521,-0.647709502
TCGA-G4-6317-01,-0.508731392,-0.515643041,-1.099549758,-0.675613521,-0.699884428
TCGA-G4-6317-02,-0.3942221,-0.421753031,-0.881683643,-0.675613521,-0.593318074
TCGA-G4-6320-01,-0.498406543,-0.517678385,-0.881683643,-0.675613521,-0.643345523
TCGA-G4-6321-01,-0.541238527,-0.543276464,-1.317415873,-0.675613521,-0.769386096
TCGA-G4-6322-01,-0.452118401,-0.44829731,-1.099549758,-0.675613521,-0.668894748
TCGA-G4-6323-01,-0.539192523,-0.547018286,-1.317415873,-0.675613521,-0.769810051
TCGA-G4-6586-01,-0.502935756,-0.518071094,-1.099549758,-0.675613521,-0.699042533
TCGA-G4-6588-01,-0.109450846,-0.201462409,-0.663817528,-0.675613521,-0.412586076
TCGA-G4-6625-01,-0.183079162,-0.167918032,-0.445951413,-0.656372768,-0.363330344
TCGA-G4-6626-01,-0.378033755,-0.41201106,-1.099549758,-0.675613521,-0.641302024
TCGA-G4-6627-01,-0.052472515,0.210419309,-0.010219183,-0.508934363,-0.090301688
TCGA-G4-6628-01,-0.370585042,-0.351551411,-0.881683643,-0.675613521,-0.569858404
TCGA-G5-6233-01,-0.344136145,-0.379723304,-0.881683643,-0.675613521,-0.570289153
TCGA-G5-6235-01,-0.530125327,-0.550409911,-1.099549758,-0.675613521,-0.713924629
TCGA-G5-6572-01,0.36717734,0.112009817,0.425513047,-0.143012085,0.19042203
TCGA-G5-6572-02,-0.317856765,-0.395563285,-0.663817528,-0.132325098,-0.377390669
TCGA-G5-6641-01,-0.5519959,-0.55677752,-1.099549758,-0.675613521,-0.720984175
TCGA-G6-A5PC-01,-0.48496599,-0.532502944,-0.881683643,-0.675613521,-0.643691525
TCGA-G6-A8L6-01,-0.524429114,-0.421463024,-0.228085298,-0.675613521,-0.462397739
TCGA-G6-A8L7-01,-0.519064419,-0.399389017,-0.663817528,-0.675613521,-0.564471121
TCGA-G6-A8L8-01,-0.546756729,-0.492705571,-0.445951413,-0.675613521,-0.540256809
TCGA-G7-6789-01,0.552055093,0.773886086,0.425513047,3.327684515,1.269784685
TCGA-G7-6790-01,-0.528355991,-0.550193554,-0.663817528,-0.675613521,-0.604495149
TCGA-G7-6792-01,-0.547064435,-0.546076647,-0.228085298,-0.434848917,-0.439018824
TCGA-G7-6793-01,-0.023137053,0.171486161,0.643379162,2.585420264,0.844287134
TCGA-G7-6795-01,-0.557196291,-0.525721394,-1.099549758,-0.032987829,-0.553863818
TCGA-G7-6796-01,-0.449185547,-0.483188689,-0.881683643,0.657664015,-0.289098466
TCGA-G7-6797-01,-0.530472916,-0.558716171,-0.228085298,-0.675613521,-0.498221977
TCGA-G7-7501-01,-0.540172322,-0.541243283,-0.228085298,-0.675613521,-0.496278606
TCGA-G7-7502-01,-0.498939623,-0.466367269,-0.445951413,-0.027469689,-0.359681999
TCGA-G7-A4TM-01,-0.522311379,-0.435604483,-0.445951413,0.582250727,-0.205404137
TCGA-G7-A8LB-01,-0.542648532,-0.569508446,-0.881683643,0.038695402,-0.488786305
TCGA-G7-A8LC-01,-0.55646309,-0.565925001,-0.663817528,-0.505532479,-0.572934525
TCGA-G7-A8LD-01,-0.522956718,-0.398325808,-0.445951413,-0.129977165,-0.374302776
TCGA-G7-A8LE-01,-0.465279796,-0.251468401,0.207646932,1.866111562,0.339252574
TCGA-G8-6324-01,-0.562269762,-0.523008283,-1.753148103,-0.062338686,-0.725191209
TCGA-G8-6325-01,-0.444363393,-0.327332486,-0.663817528,0.041709223,-0.348451046
TCGA-G8-6326-01,-0.438252354,-0.369121019,-0.663817528,0.138820458,-0.333092611
TCGA-G8-6906-01,-0.422674394,-0.283155909,-1.317415873,-0.105617996,-0.532216043
TCGA-G8-6907-01,-0.557557879,-0.516823235,-1.753148103,0.711828312,-0.528925227
TCGA-G8-6909-01,-0.532797148,-0.431363143,-1.099549758,-0.236537624,-0.575061918
TCGA-G8-6914-01,-0.102766011,-0.070896385,-0.663817528,0.688394274,-0.037271412
TCGA-G9-6329-01,-0.521402493,0.36338388,-0.010219183,1.036309586,0.217017947
TCGA-G9-6332-01,-0.554196124,-0.447227437,-0.445951413,0.225650863,-0.305431028
TCGA-G9-6333-01,-0.505176922,-0.046545295,-0.228085298,1.024189515,0.0610955
TCGA-G9-6336-01,-0.527953087,-0.096675558,-0.445951413,0.09740815,-0.243292977
TCGA-G9-6338-01,-0.485467184,-0.162439368,-0.228085298,0.805400808,-0.017647761
TCGA-G9-6339-01,-0.54255842,-0.26012963,-0.010219183,0.119463162,-0.173361018
TCGA-G9-6342-01,-0.537270198,-0.077703868,-0.010219183,-0.25116108,-0.219088582
TCGA-G9-6343-01,-0.544599074,0.175203504,-0.445951413,1.288292581,0.1182364
TCGA-G9-6347-01,-0.484433293,2.839880232,0.643379162,2.763088704,1.440478701
TCGA-G9-6348-01,-0.458719892,-0.005808774,0.207646932,0.466409189,0.052381864
TCGA-G9-6351-01,-0.53655408,-0.056284926,-0.663817528,0.434125759,-0.205632694
TCGA-G9-6353-01,-0.527900315,0.462858045,-0.663817528,1.367251123,0.159597831
TCGA-G9-6354-01,-0.555158705,-0.293947556,-0.663817528,0.152089538,-0.340208563
TCGA-G9-6356-01,-0.458012042,-0.008369154,0.207646932,0.3737616,0.028756834
TCGA-G9-6361-01,-0.431297663,0.456331781,0.425513047,1.744138631,0.548671449
